"Time","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","Amount","Class"
545,-1.03074650417539,0.89474695056802,2.37561984168292,0.218371812335504,-0.862126359522581,-0.180483154808767,-0.260299369575615,0.592380546261619,-0.0177650406969311,-1.03450538258321,-1.00159386695461,0.296203311095497,0.147483713170275,-0.212702731625129,0.0018638304932091,0.141085155472281,0.0527748662704537,-0.0298498939153496,0.207954928881047,-0.0978248145170213,0.00620286480730965,0.020326243083254,-0.216072481917339,0.435669714437759,0.192864440173892,0.35103042352909,-0.0662661279711875,0.00558259898463026,3.98,"0"
547,1.19270361118011,0.412559038848485,0.746328270106011,1.29355256313341,-0.513108357106205,-1.02428422182251,0.146295718603146,-0.199793940299196,-0.0989958298285903,0.0106920805102483,0.0471700991180876,0.596836889064037,0.390578617247692,0.272596762590544,0.929280077560651,0.184700512466845,-0.400393073784394,-0.586813382853846,-0.42245828704811,-0.119803844176549,-0.294073762144453,-0.865145786141687,0.20092525745009,0.667838301821095,0.242188413694781,-0.734883537204517,0.0268650700129539,0.0369286002613458,6.85,"0"
547,1.06685141226338,-0.464679210724868,1.98435268861983,1.52183426385001,-1.28732536423138,1.11301393101909,-1.3148758119469,0.528953408758432,0.249077729003616,0.53093384912203,0.938657016468655,1.39507331551936,0.59138442760767,-1.11970249889453,-2.24828882382938,0.515630475819744,0.28509621950348,-1.11581590251793,-0.269576999377897,-0.0292871863813965,-0.0801740149018566,0.115723691661485,0.149054598700362,0.419153115892178,-0.364680331407315,3.08744427401749,-0.137987340453007,-0.0161739906033409,1.48,"0"
548,-1.23342604202899,-0.212440503303147,1.83963155933599,-1.80298566693143,-0.493195104056738,0.350423887112834,-0.905316429005938,0.844863073493464,-1.52351682955213,-0.270389878543697,1.56064178808082,0.51074191364734,0.891203952075216,-0.144349281362684,0.170163447691925,1.32773444710404,0.253640453166713,-1.20546717165376,-0.765260691140291,0.108814667415529,0.668410378205187,1.57474998798699,-0.176482199522534,-0.221560659408433,-0.0585043357683988,-0.163971117289635,0.0146702701106021,-0.033209619904332,24.99,"0"
548,-2.56541747288904,1.28593559748015,1.44603646760607,0.685430493095134,0.496796960127548,0.970669195003632,-1.99476726945205,-5.91680763401729,0.893286676438144,0.911375184420423,-1.06129797871984,0.245055521830523,0.734203808034849,-0.549400245362962,1.54732151974985,0.401650146237598,-0.563612055871133,0.738738841331111,0.475193228253939,-1.66216291227695,5.20006182904603,-1.19148522265833,-0.0576477258199745,-0.457314002079552,-0.492138361287078,-0.330366176091795,0.404640069629007,-0.378188121760829,41.96,"0"
549,1.42246102324806,-0.547421898301898,-0.147437553764189,-0.615979101846922,-0.677018283805407,-0.825597404410465,-0.295487346158943,-0.237954141101849,-0.639154187961658,0.590816282170364,-1.03447593258908,-0.957039624778097,-0.47674472546007,-0.111483290944961,-0.131444284636711,0.698355601642011,0.474285433334895,-1.42797792672827,0.999716219526809,0.0640305861162637,0.122827205945725,0.342160690361545,-0.236404066507995,-0.0775281702157055,0.828617607805447,-0.0341261156909225,-0.017270501398495,0.000945627902650297,30,"0"
549,0.0338542253831943,-1.81831257557675,1.07733439211261,3.35053720545775,-1.29219479216701,1.54607987322394,-0.282520327999054,0.402054975396722,0.928263324227159,-0.0117061670918386,-1.80116439822006,0.0922647384737643,-0.871234303656779,-0.757440245827076,-1.72000125980786,-0.20420973852744,0.428463578556796,-0.689307478440026,-0.677380463896884,0.809244652406566,0.108767895991055,-0.45100751235298,-0.475113295877981,-0.261082090555713,0.181752575944425,0.0259185392672408,-0.0190350020995029,0.117563604780987,530.85,"0"
550,1.10184434022317,-0.174472898560733,0.446908390724061,0.899498557806187,-0.666439737661087,-0.697083995797693,0.0304182044835332,-0.121759540772403,0.539945357134368,-0.208769170365102,-0.760369818020987,0.182288668424924,-0.575758309114473,0.0552516810846238,-0.141388856493258,-0.246409638204073,0.0637330921236686,-0.630633422459987,0.202623888073385,-0.017777789559358,-0.197924946370959,-0.567183454205886,-0.0401944080568397,0.412944090310725,0.411435307568525,0.263744301752878,-0.0387034534996127,0.0234685442744507,74.22,"0"
550,-1.27419275865759,1.72226345235688,0.429337379732329,0.105931559077723,-0.732006018823744,-1.10786088663486,-0.0212785815819082,0.818795924791964,-0.447668787537702,-0.638641619345308,-0.587034043112428,-0.0782278435132245,-0.372871370074043,0.255231746117839,0.902354220989313,0.640600177115491,0.370465637496111,-0.00259625445477022,-0.127632128559322,-0.0196749113573117,-0.218749129900231,-0.786584415730547,0.106722098131575,0.313636660548981,-0.0836260028240843,0.0834942415379828,0.10963667908144,0.0182472118100058,16.83,"0"
550,-0.371258065551865,2.14882600353746,-2.56454600350555,1.80713620771122,0.475459860559715,-1.52183773508576,-0.66101076783504,-2.43862667930865,-0.551395025555603,-1.75293057019748,0.350951089032262,-0.694365694113687,-1.18678811486236,-2.68158442405002,1.08227092806624,1.16922001040385,3.16446445732192,1.69393337275898,-0.546015417949561,0.452169228016477,-1.38888460824671,0.180088551231754,0.571905544603922,-0.00753546268469761,-0.493312281050191,-0.413731618718286,0.0114355181348427,-0.05210685385895,2.99,"0"
550,-1.20335121324857,1.77464096941025,0.299299909519384,-0.418264753573692,0.484617042285845,0.071522617576607,0.0468992068106925,-1.49254302202968,0.308864546636991,0.271294633423322,-1.53280793963207,-0.702163217867801,-0.25811598494555,-0.485219687472878,1.05728019068849,0.787659982979083,-0.357700747003316,0.382133003715874,0.350549744063767,0.0355676778398812,1.10005872737751,-1.56111785243318,0.0540783239866291,-1.11910287536837,0.145057009360543,0.182842662146484,0.528715800532048,0.218047946878206,2.67,"0"
550,0.601635839119152,-1.63433494183935,1.04273785363475,1.06376782379264,-1.87293278103272,0.247780877419169,-0.699908889914933,0.211613084879485,-0.248832690341523,0.658580128984467,0.510156356994848,0.445604237180162,-0.968040601734873,-0.118080405943428,-1.16394583433538,-1.43576928370444,0.109774017519939,1.6557971524971,-0.670856256728255,0.00312845718427331,-0.302662243392807,-0.926638891190288,-0.144533818791346,0.4841265616282,0.113314801347072,-0.498559987660335,0.0282614737650415,0.0842195439894734,317.25,"0"
551,-0.4746609960096,0.316096499782676,2.44623957747745,0.961006558585439,0.311651837324127,1.85765393935035,-0.0672692625856462,0.482407010012942,0.274670258716546,-0.430779453922609,0.511684607968608,0.870151919810374,0.487530082111525,-0.582748932929347,1.29882127408999,-1.76789421700819,1.17293050844048,-1.94099191103103,-1.08859235425645,0.0136513937993645,0.181599728142721,1.04760897441549,0.118818206010113,-0.607101533069809,-0.918465135096183,-0.34438050169487,0.141437889497048,-0.0449582236862906,23.97,"0"
551,-0.444316305628711,0.874648030530876,2.39741443050453,0.834891986174652,0.396998044586317,-0.0231381839442874,1.19655052379657,-0.672690233944804,-0.133217375813623,0.525903474592574,1.46570711595905,0.991977549677303,0.429620086541993,-0.697477659510343,-0.740760329557277,-0.915457100213818,-0.302646437259453,-0.0339418606985377,1.13309141225954,0.229731864641251,-0.168400214670124,0.127108158647299,-0.339153525868264,0.567472461230696,0.000613958756626509,-0.521282592161094,-0.62683553810577,-0.563630606005026,8.84,"0"
552,1.23853282760964,-0.0110750446976514,0.332072692990882,0.0860291282421066,-0.449032311298407,-0.653982700364914,-0.11422978599871,-0.0565221871767004,0.304678671031906,-0.187623667280195,-0.1227675656119,-0.018008136331782,-0.520844093089559,0.398580130699153,1.43472739560561,-0.0217985184397715,-0.0197643972548478,-0.818619111778081,-0.35758684019961,-0.144288699668294,-0.0780967658715756,-0.206753924298861,0.0692824632351399,0.117772420194711,0.196515243368701,0.760194618101534,-0.0542578831702898,0.00319397884056798,5.95,"0"
553,-2.61838614082819,-2.30244892668703,-0.386399715490263,0.854628488979196,-0.861209325050501,2.03670684307306,3.88551141976841,-0.0165421450798534,-1.5699589032535,-0.966024954465989,-0.303215880067268,-0.223414556409735,-0.0384827803331236,0.274760866088902,-1.44105433835482,0.937529669806834,-1.03024114305533,0.190084751537807,-1.02340583280872,2.13516897261513,0.615238684638289,-0.14543816083186,2.00255120043137,-1.41961484563952,0.626972563086535,0.878217289508359,-0.377408876881988,0.143627541860746,986.31,"0"
553,1.18948240706799,0.23724716176087,0.244980428165645,1.08182351280645,-0.165736186225655,-0.515928741258702,0.0903892407775354,-0.0477966278556346,0.107288459731055,-0.00673622041423798,-0.316970891113767,-0.179416098236253,-0.873854482121835,0.588504893033013,1.26573184298171,-0.203006577582737,-0.0986054259647289,-0.495148484846176,-0.725331635222495,-0.218716337372972,0.0488031329706088,0.168334818071118,-0.0642078138081095,0.0634600770672346,0.583806412282815,-0.29647725648481,0.0235716092170169,0.0161210646791587,10.08,"0"
554,0.270554106180448,0.521380385442136,0.572349435253067,1.19170405013988,0.448293353075837,1.22661450375837,-0.158828984360382,-0.555250575531961,-0.260997249110611,0.0387123302007712,0.111648971179769,0.600396734872815,-0.246067447427469,0.378191107124706,-0.245332499492988,-0.535907685197732,-0.00362542592198967,0.0838691911881241,1.22235999990293,-0.0868653848604702,0.664678217588754,-0.40625552433691,-0.35415574654605,-1.12643171964123,1.00567520871356,-0.0697965586334854,0.200925059877588,0.200621687104756,35.95,"0"
555,-0.953029555248701,1.27454926349141,1.83550605538796,0.833733713494195,0.0193930276872731,-0.10338696739544,0.833451369456927,-0.242794657910207,-0.0759047245305335,0.636212189458903,1.32968212789207,1.1743792898807,0.497125516587743,-0.448920013075124,-0.789204849613107,-0.810985019681252,-0.155753765930449,-0.0111469648582393,1.08057679949664,0.237896924223264,-0.143524777110998,0.138945078838432,-0.237128921802409,0.562703047491315,-0.068518997184033,-0.54069275675498,-0.627312161516238,-0.550222645468576,11.22,"0"
556,-0.84808655235177,-0.573440512010498,1.49139860231401,-1.73999662635928,0.411572231381901,1.45371194865664,0.815612749217469,-0.175545821521839,0.573243112541372,-0.522165619024306,0.020680301834353,0.645930770856636,1.31604283438366,-1.1013469665814,-0.258419110151463,0.844939971540551,-1.41031591265618,0.307772601118173,-0.0334871848914498,0.13785261551144,-0.0168642189988213,0.439242005680101,-0.380274464718298,-1.55790699060878,0.0596064971143963,1.30659521754165,-0.392185658890733,-0.521429460017486,206.77,"0"
557,1.17358457603721,0.250650069928149,0.839630918934211,1.06630870942897,-0.365090385227448,-0.161886964357043,-0.230310151469367,-0.0123022113851368,0.123302037923311,-0.100170384739917,0.0115084526316702,0.963486762717361,1.3904336863731,-0.103179129577035,1.3506452785399,0.0381587641406598,-0.387089770387012,-0.404589222274949,-0.936492372905941,-0.0843315087249569,0.171834129979132,0.659724677332022,-0.0644827066682793,0.125329300409931,0.506080661373594,-0.270853949356153,0.0696037724086872,0.0300012005042963,1,"0"
557,1.13572095515975,0.185327689987062,0.532580535437773,1.4747058670844,-0.335261004135142,-0.372401882842573,0.0590398429744145,-0.0199131056701196,0.313130755880763,-0.11788550512582,-0.295769458550873,0.479426009030896,-0.484281365547396,0.145034376745761,-0.0848325437465735,-0.803784576781672,0.399018268400498,-1.04741558240403,-0.489409422526747,-0.213577243434785,-0.0819643344426672,-0.0223362781843383,-0.0208359725245909,0.413027563413466,0.608604010203696,-0.332334506259912,0.0377873906502867,0.0192384448651913,11.45,"0"
557,-0.332048620578845,0.31951083691668,1.23483403396317,-1.84305219945025,-0.349018053344861,-0.947157562617724,0.238728769756772,-0.0684518930682907,-1.05142432320022,0.217332547487083,-0.930288368371672,-1.2586413016837,-0.422576615020138,-0.231607487566394,0.0985322704101386,1.38085539435192,-0.126894602847754,-1.1122177471412,0.0443017623925542,0.131544411097264,0.184122336656303,0.506399596561148,-0.179404877734745,0.0140473942116856,-0.163897281965096,-0.388107568982296,0.362960838832446,0.200999415687503,3.95,"0"
558,-0.439880214777499,0.630450501419632,1.94259073063367,-0.798746627833954,0.261324546586628,-0.617938632033629,1.22428808511523,-0.84464065338638,0.211259338376488,0.263396920867638,0.504980366457617,0.0413310986127448,0.317095640963038,-0.641589570419094,1.21966819542934,-0.53774685385775,-0.245160887196896,-1.04038890753311,-0.226828062015421,0.129802568034949,-0.08505561348196,0.177107017595633,-0.142910324728933,0.466896509889655,-0.438533285372532,0.803908753608202,-0.907361842549233,-0.614642305464163,17.68,"0"
559,1.16977763108933,0.351227092065817,-0.257896565049697,1.00297505445597,0.431219557891663,-0.181795363166283,0.395080054567291,-0.0499694518342853,-0.585227927650806,0.217505814304077,1.25167663474446,0.858110141373667,-0.0491360280466013,0.771156955442326,0.220395667261209,-0.173254767972558,-0.417456171734094,-0.221115061425226,-0.259431904717606,-0.125418092290573,0.072416323987458,0.214930114195046,-0.184748437735714,-0.300331638136839,0.778690734994488,-0.249624010068391,-0.000996127790133039,-0.00236465208040997,22.24,"0"
559,-0.988419770205218,1.04400956024473,1.41077410133836,0.142818951064331,-0.477671966137553,-0.477862871922047,0.168853048056731,0.590440683282572,-0.405238430143923,-0.514288872925457,0.791825073199529,0.712210754453026,-0.83741929536407,0.468441813390614,-1.10495277232091,-0.131899229734475,0.0879021063610824,0.0158702777698253,0.598720002019381,-0.0353117975865365,-0.0807825123678317,-0.192733673533574,-0.0732535438172741,0.555201104808232,-0.0706785181509164,0.212872403286038,0.186031066475773,0.0929959911740134,9.23,"0"
559,0.940965064702772,-1.86881102169174,0.426719309363635,-1.71711727721615,-1.86186939342381,-0.357676463842045,-0.767727544106603,-0.0398156101689622,1.20083809491301,-0.585487044900209,-1.38685566899611,0.293601235237845,-0.124621656997529,-0.480286664345246,0.259230856030849,-2.18702188318927,0.409553470719137,1.28711440920835,0.491033562584801,-0.0387662599728512,-0.446133803821031,-1.00323442847722,-0.181037410801828,-0.105474710492224,0.271430109418139,-0.0926947012867247,0.0287326201151466,0.063535426340392,242.15,"0"
559,-0.689943486143964,0.115395704104174,0.619567778933056,-2.25678862591499,0.985793003843296,-0.667985526263331,1.63114813794471,-0.939184050830284,1.89668995884662,0.237535560571943,0.408860570503401,-0.303664903883259,-1.9450990331349,-0.360861399676912,-0.367509950484475,-0.786716246292675,-1.07661844703646,0.606707637040172,0.7792079262853,0.0827883775641033,-0.200851366343123,0.485565476145849,-0.427692142410384,-0.510044262954164,-0.109329880070767,-0.906514444013466,-0.318317114883133,-0.599254814981976,50.2,"0"
559,-1.85901146818188,2.11913432276814,-0.0340726449395522,0.0994857322441757,-1.04683737600768,-1.21022622692315,-0.433630174745404,1.26111559218792,-0.419833445541828,-0.546292741765807,-0.712022291143379,0.0972660419709204,-0.309663884916577,0.502753656667742,0.880262275572814,0.741252782314394,0.531486834334447,0.0168754385700998,-0.161704917261058,-0.00767276204442877,-0.208053622791387,-0.824564872874745,0.142968147693545,0.310898687725182,-0.0146820514712495,0.0897313319186262,0.0933596732051208,0.00807043285506519,8.99,"0"
560,-0.604302881278666,0.919297541311138,1.750525999558,0.436348406641154,0.408253240859242,-0.35893866635958,0.682986642554749,0.0442927077628363,-0.631068692525182,-0.549595577458895,-0.249216500435243,0.107011772773364,0.10157178581687,0.256497263369572,1.06099793769062,-0.203830011006373,-0.179815697197443,-0.611510768046641,-0.444957112551932,-0.0401184063359193,-0.0933738492913118,-0.325678773524135,-0.0178405701866235,0.0241804861006513,-0.204440910184462,-0.64521913645518,0.130324462037811,0.126712880525862,9.99,"0"
561,-0.711796999469376,-0.983416038447803,2.04248995637108,-2.34850539277092,-1.67033277854196,-0.407697243098302,-0.243284569310369,0.0989522455169397,-2.32472516636832,0.787728509419946,0.953107031117266,-0.881548833416693,-0.379009545707546,-0.311722736696566,-0.443371685326245,0.207979298273333,-0.018227188724222,1.06217160363116,-0.825869137664941,-0.0393587805585758,0.230366969459228,0.659188216413418,0.153339401564224,0.486741376862191,-0.0213130171753794,-0.23252038525361,0.0609116951336795,0.115507314218959,149.9,"0"
561,1.21487241060553,0.307969625075775,0.278628885051056,0.64298127751791,-0.185160761562376,-0.603602499369191,0.00688125118991253,-0.064238913970223,0.030872046281597,-0.325988092857232,0.152765124678328,0.313114992639154,0.192869623565531,-0.256773923609088,1.34720879876393,0.18660663416342,0.2737765011319,-0.746653387998993,-0.556363655876373,-0.115172395569298,-0.260681520410401,-0.71614803185825,0.159803767026284,0.0335164612831878,0.14316968939337,0.124258956919504,-0.00650605259837868,0.027226191624611,0.89,"0"
562,-0.312911120833619,0.815135971004971,1.40526959520751,0.0705268769118777,0.0585584615444487,-1.03085529783663,0.760190986245628,-0.182237641129527,0.0373247555844166,-0.244486802039538,-0.443462503455587,-1.15689669312517,-1.76528097261785,-0.263621769046367,1.13191561757991,0.387982415959493,0.0102684412605335,0.0689870610124735,-0.0739731696397853,0.102080479329915,-0.326542090025208,-0.821321602678285,-0.000187964283704961,0.276734255217467,-0.243045576173255,0.0497747595343214,0.0646185418048494,-0.126739304183762,10.99,"0"
564,0.186117640976478,-0.159357904675258,-1.38922245783705,-2.4339964673702,1.75337782444328,3.59308208720753,-1.58216453752266,-1.9035143347476,-1.31480496653761,-0.327551053131979,-0.524536564293986,-0.459615719484607,-0.360896355773624,0.357503037908764,-0.745138858842763,1.3020880793029,-0.0840530633564436,-1.23242593650241,0.149428323056938,0.80366696621261,-1.08440075951105,0.656715992967065,-0.139814515267933,1.0361641083605,0.804412736754006,-0.242089622312675,0.103551543153727,0.276179538919827,48,"0"
564,-2.4227082266301,2.54433833757383,-0.509210482779809,0.084549536076382,-1.43167656272148,-1.26568442834521,-0.776953355508974,1.69706221086741,-0.399876797217258,-0.466412839080938,-0.836636145100123,0.264950125028763,-0.246808401548959,0.747364156273897,0.856407504154523,0.844407355251087,0.689970818814665,0.0397676821629278,-0.19673152497896,0.00986470609840654,-0.196937738779109,-0.85536102105331,0.22460732109656,0.305454612446767,0.0650007926771636,0.0968898697987141,0.072785640353434,0.00423504576142761,9.99,"0"
564,-0.203836963864141,0.53274662871545,-0.339856733043377,-0.730934260939196,2.72816257498976,3.53588181803117,0.263680184219404,0.919169087962696,-0.194501262283352,-0.585054305801306,-0.80237530407171,-0.0141470223072166,-0.375816522717456,0.0382381406054484,-0.852739530462111,0.107166834230561,-0.806489193874321,0.00400411500529861,-0.292566027552283,-0.0891627846525723,-0.0820873178567963,-0.271636332717409,-0.157777907403622,0.989457903954312,0.228821131934427,-0.54515555264859,0.0581200661999662,0.0355730062353298,12.9,"0"
566,1.16635993693675,0.0050606289516111,0.497768218904926,0.798919611191457,-0.365524459185628,-0.233421182041687,-0.0742096786031661,-0.00832461460496671,0.437687331598746,-0.24728945602695,-0.417290467860866,0.634783847221055,0.0853029177314477,-0.0663599100477113,0.0272612750637118,-0.580178535449089,0.302829747099975,-1.17753727294245,-0.144620437226569,-0.118735089094404,-0.195728246702071,-0.365798297564182,0.0307287802549816,0.123133360937817,0.381748871851574,0.29673520776357,-0.00717458809222736,0.0119045590635798,18.56,"0"
569,-0.461787766445311,0.443205089848672,1.80563019580973,-1.15408998800866,0.159950498308469,-0.472073859592823,0.649424847876124,-0.100823370250888,-0.220588142242948,-0.413928076092805,0.879423322009604,0.0551645427190297,-0.690801568646387,0.0991613076578398,-0.00288666074493654,0.815666832695668,-1.05848499118031,0.350706505197117,-0.111046333993057,0.00571504855457766,-0.0487651208354249,-0.136351297000073,-0.120306251239837,0.0135753062153111,-0.455417874133774,0.675957851535802,-0.155641476019776,-0.120385775463086,15.25,"0"
571,-2.99062235532712,2.96263827853026,-0.98084419848421,0.0719036722180677,-1.79523764280229,-1.3357326871775,-1.14368101558442,2.13459940218658,-0.377239636768461,-0.382308095813787,-0.96132511065181,0.435644304340117,-0.184131267609878,0.993494382786659,0.832997905078339,0.946421076440104,0.849673036066219,0.0611737342864934,-0.23254493550676,0.0286664256865446,-0.184759157023359,-0.890627975168963,0.278109118247878,0.301391093000642,0.137763770306988,0.103233296331225,0.0520973352734043,0.00193769567865341,9.99,"0"
571,-2.3553362404209,2.3161815282492,0.701735382207059,0.174500915945318,0.677346314338164,1.02970477483439,0.792867744725404,-0.0605806532453886,1.29652489956393,2.80364198296581,1.13019186119821,0.311371726271091,-0.0276678040496386,-0.629411765719337,2.2619399861392,-2.06781152206287,0.828435504390344,-2.16351104230698,-1.46681787953666,0.972465687172799,0.00887240607579742,0.955805671469016,0.0472915610964018,-0.650139624482622,-0.282281939622705,-0.286390827326717,0.335493474187202,0.223060640464303,2.89,"0"
572,-0.772941380101676,0.815403709114015,1.36553639929453,-0.519297931670518,1.0348671126681,1.65880611515483,0.436414653428165,0.505823566029962,-0.26947984880858,0.19345129730035,2.02722063996076,0.676563439095261,-0.3691617448776,0.215080454719714,1.33903780775185,-0.862921077753621,0.341512323305933,-1.70200513943177,-1.14623557720723,0.163925224305782,-0.164131623251301,-0.0671830418211644,0.0302429076660355,-1.38011261052988,-0.477699138702485,0.180325110746214,0.275730305686649,-0.0688303019095222,8.98,"0"
572,1.0631954163549,-1.15624696298981,-0.814093597711277,-0.462131622042555,1.13783481544772,3.90905681574905,-1.11674495633126,0.920513652982518,-0.600150451573897,0.686100387907973,-0.688734222878903,-0.122089522679922,0.308789738732527,-0.099845868464577,0.511127665731359,-1.10705212622017,-0.560792995506383,1.88992029227789,-0.789775239379321,-0.112383597942103,-0.205082975474286,-0.434831765779884,-0.22005519172246,0.991995908426575,0.631623600797259,-0.223178533522253,0.052541608703601,0.0535253479115527,158,"0"
574,-0.402057030445791,0.584299900966221,2.47422694612055,0.929684062877304,0.0143137097884111,0.297490246372708,0.715194582634109,-0.257152873202103,0.593868326827021,-0.179321634379115,-0.509708400135098,0.345462616516336,-0.257994860995501,-0.958306062102147,-0.888987963974506,-1.20354641419234,0.354845755694896,-0.90239344683519,-0.202308508026038,-0.0266002197352661,-0.0728123302739568,0.445732604720208,-0.24510336762558,0.421234407620337,0.0492798709093023,-0.388322968469408,-0.329332987721696,-0.386747159020337,12,"0"
574,-1.06212907947623,-0.618573509182783,0.615387802001358,-3.33583361087208,0.746649118933988,-0.540530649909822,0.705931946141352,0.0325252747401007,1.33418076691104,-2.32638861473898,-1.27785836295482,0.0682338130702978,-0.194686301428142,0.309083012537048,1.90263844567413,-0.513264466418886,-0.567202424814753,0.0683163212587509,0.762924820768938,0.311058828765511,-0.114268576617898,-0.66112196122255,0.136249609369582,-1.37724504058484,0.263819893298918,-1.11551558537892,0.0792127425254097,0.116637851454133,131.37,"0"
574,1.17836386174598,0.444452843800443,-0.39872330075993,0.724485932429829,0.123438519580628,-0.753883381818192,0.161412249551307,0.004017368610729,-0.306010658913081,-0.447325442680384,2.06754173873,0.305623800596035,-1.0523882393311,-0.60665660270314,0.567806315307093,0.34305874080989,0.965955483010594,0.223977904395706,-0.463516775469632,-0.159718205107131,-0.0552671736150505,-0.147936551888051,-0.0265513379903036,0.113746625981617,0.412081377015899,0.371214481534139,-0.026678720024391,0.023271787775316,0.76,"0"
574,1.25771919362,0.364739119434284,0.306922619677791,0.690638246879564,-0.357791752392347,-1.06748130244581,0.0942718489375525,-0.210300432050399,0.0144549642648907,-0.28601237260551,-0.0501131545762812,0.298046747596868,0.348716749873122,-0.312208562449989,1.08089719169549,0.474305385070544,-0.0142031767086022,-0.312505183412392,-0.197051772970859,-0.0737789210901354,-0.286856218087276,-0.820657826496295,0.12766314749037,0.343127648423764,0.221120130509198,0.0943911233127048,-0.0221889746545145,0.0309440462460191,1.29,"0"
575,-0.572263018619647,0.73174824277354,1.54125421158446,0.150506094202403,1.10897408964332,0.372151600635512,1.08487947576849,-0.146328951186142,-0.274446612404528,-0.663670138260794,-1.1848126789841,0.489481657833689,1.0512764657842,-0.592285866590834,-0.664236059689141,-0.451183849119144,-0.418160459541467,-0.78599852616278,-0.54711924428627,0.0565439217042411,-0.143508127774855,-0.10758177384538,-0.418263291600821,-0.731029406539506,0.877524964623133,-0.364150377608967,-0.177508745796918,-0.256544940446096,26.72,"0"
579,-1.29684450383076,-0.511604912942157,2.4047256192033,-0.310761701095025,-0.319551484745996,-0.542842314941055,-0.173310293961448,0.260423309430085,-1.20268816236017,0.0505836641209405,-0.680376156072118,-1.17010466488124,-1.52231888233538,0.242212354735897,0.931738661922155,-1.2054083186794,-0.0698904438333435,1.33734793472314,-2.36086235595239,-0.349667884885691,-0.0712696896575107,-0.161175253244123,0.0884955044701239,0.285389767048137,0.281068982022029,-0.3701302508268,0.0434103271805991,0.0923184817086266,80,"0"
579,1.21417039374976,0.210481142437712,0.484651269734864,0.479767782283227,-0.26195501683953,-0.527039085188394,0.0217823510340125,-0.106887849018357,-0.0376306784392546,-0.144072840595856,0.122568407487246,0.781490321027799,0.916075543651476,0.13899148983483,1.22536595012052,-0.0120373494178425,-0.166323337504466,-1.0912774692843,-0.449704671966526,-0.0715404402567792,-0.224291781129631,-0.594608892340851,0.159877263601898,0.0918727694767772,0.140963981366482,0.227406270847326,-0.0173885636563921,0.0160298675107399,5.98,"0"
580,1.26703028847134,-0.0711135415913203,0.0376804890402859,0.512683226467184,0.242391583494431,0.70521247710208,-0.226581594274715,0.109482807445785,0.657564536603361,-0.276917772106358,-1.73161502874299,0.353942245666819,0.640629838486909,-0.35472637792995,-0.0752359373015062,-0.241936025761641,-0.178459085604682,-0.616666830880112,0.352149890363865,-0.0669899399860147,-0.16446813639396,-0.177225222821724,-0.222918292658277,-1.24550475514943,0.678360338435383,0.525059337692514,0.00292046710863096,-0.00333323344825303,12.36,"0"
581,1.15375804845906,0.132273105603992,0.38296903981079,1.40506258246122,-0.224287007482232,-0.197294920218639,0.0206527260131429,0.0292598075891255,0.412253788971917,-0.103547035490894,-0.673794498322223,0.101311855142728,-0.935910633207915,0.227343427000789,-0.00487298347496944,-0.684631613520076,0.30980165242417,-0.878240272709872,-0.363991872088297,-0.230876939967227,-0.107809046835611,-0.125230561857698,-0.0570406302144682,0.073082451142801,0.633976849627004,-0.31068526594471,0.0335904983627225,0.0152503034337825,13.79,"0"
581,1.15345453322987,-0.414609366098938,-0.356475585124658,0.330125385209091,-0.221110032449083,-0.545366478429344,0.296183533097347,-0.339412268522691,-1.35571602372374,0.723105359656906,-1.13677559090994,0.121000677208272,1.15875259281373,0.228422344256889,0.581521076652162,-1.33867400233337,-0.419359938968317,0.878138130738541,-0.58993848983063,-0.196084661664483,-0.675877691488362,-1.77619279968001,-0.0454919147665051,-0.529825675671245,0.442843058458441,-0.656074880463393,0.00298163668722122,0.0438791132459578,145.56,"0"
582,-0.185773992034697,0.0684934833400868,0.985169028466344,-1.60889094001108,-0.182242080404157,-1.22006910806993,0.616142160142493,-0.357734743215719,-0.73803841148279,0.453282670315116,-0.874330093669388,-1.35496965398576,-1.16223492620744,-0.35949405166598,-0.853049053866628,0.642377949815409,0.265605173297798,-1.46674875464169,0.172791588588779,0.159475854365151,0.199537460432319,0.800293922280278,-0.149952711181356,0.385025177171703,-0.293320415273648,-0.35596260173614,0.220665583060094,0.010169095760917,18,"0"
583,-1.71853685640724,0.448160285180491,0.951223158588876,-0.32466093734756,1.01745575533974,-0.0946684851642017,0.840508347552813,-0.315052833821829,0.847882510833758,1.20539658504529,-0.952685897010909,-0.976895827823975,-0.793281877179898,-0.418873941655994,1.4830346702447,0.0912469143215203,-0.711044183488932,-0.479930215904331,0.0787687415934487,-0.00432713110198001,-0.659559547211222,-0.654976966220281,0.440165345917497,-0.981448442466425,0.105763350486688,0.159317164552584,0.398802486964592,-0.289986875138724,10.77,"0"
586,-0.572162905594779,1.08326567674951,1.65922238813432,0.0357030008455127,-0.245593107694275,-1.09152277225224,0.691824805056501,-0.116613719032287,-0.327957677014201,-0.197942623634745,-0.122240862522787,-0.014437216051673,-0.158958610969124,0.153372652319729,0.847858880305982,0.0975925046043572,-0.273631474070478,-0.449289655523861,-0.104654904566053,0.0643808186148637,-0.190155724423718,-0.546421713185366,0.0382089992954309,0.687816406517327,-0.250915108103969,0.0388252991596662,0.128088582483027,0.124900279934122,4.49,"0"
